,Medicine_Name,Discounted_Prices,Real_Price,Manufacturer Name,Medicine_Link,Quantity,salts
141,BREETHE FX Tablet 10's,  ₹147.00,Rs. 223.60,METAMORF LIFESCIENCES,https://www.netmeds.com/prescriptions/breethe-fx-tablet-10s,*10 Tablet(s) in a Strip,N/A
142,BREETHE L Tablet 10's,  ₹99.00,N/A,METAMORF LIFESCIENCES,https://www.netmeds.com/prescriptions/breethe-l-tablet-10s,*10 Tablet(s) in a Strip,N/A
143,BREETHE L KID DT Tablet 10's,  ₹60.00,N/A,METAMORF LIFESCIENCES,https://www.netmeds.com/prescriptions/breethe-l-kid-dt-tablet-10s,*10 Tablet(s) in a Strip,N/A
144,BREEZ Tablet 10's,  ₹170.00,N/A,Themis Medicare Ltd,https://www.netmeds.com/prescriptions/breez-tablet-10s,*10 Tablet(s) in a Strip,N/A
145,BRICAREX DX JUNIOR Syrup 100ml,  ₹77.20,Rs. 70.00,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/bricarex-dx-junior-syrup-100ml,28 Tablet(s) in a Strip,N/A
146,BRONCOLITE AZ Syrup 100ml,  ₹135.00,₹ 135.00 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-az-syrup-100ml,N/A,Cetirizine 5 mg+Dextromethorphan 15 mg+Guaiphenesin 100 mg+Phenylephrine 8 mg
147,Bronkolast L 4/2.5mg Tablet 10'S,  ₹64.28,N/A,Kontest Chemicals Ltd,https://www.netmeds.com/prescriptions/bronkolast-l-4-2-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
148,BULARID L 20 Tablet 10's,  ₹148.40,Rs. 145.00,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/bularid-l-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
149,BULARID L 40 Tablet 10's,  ₹192.45,₹ 192.45 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/bularid-l-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
150,BYLOZA 20mg Tablet 10's,  ₹175.45,Rs. 145.00,Lupin Ltd,https://www.netmeds.com/prescriptions/byloza-20mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
151,BYLOZA 40 Tablet 10's,  ₹217.65,₹ 217.65 ,Lupin Ltd,https://www.netmeds.com/prescriptions/byloza-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
152,BASITIN 10 Tablet 10's,  ₹55.00,N/A,KAINOSIS PHARMACEUTICALS,https://www.netmeds.com/prescriptions/basitin-10-tablet-10s,*10 Tablet(s) in a Strip,N/A
153,BELIZIA 20 Tablet 10's,  ₹85.00,N/A,Prospero,https://www.netmeds.com/prescriptions/belizia-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
154,BELTAS FORTE Tablet 10's,  ₹190.00,₹ 190.00 ,Glenmark Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/beltas-forte-tablet-10s,*10 Tablet(s) in a Strip,N/A
155,BILAFAV M ODT 10/4 Tablet 10's,  ₹70.40,N/A,Cipla Ltd,https://www.netmeds.com/prescriptions/bilafav-m-odt-10-4-tablet-10s,*10 Tablet(s) in a Strip,Bilastine 10 mg+Montelukast 4 mg
156,BILAFAV M ODT 20/10 Tablet 10's,  ₹116.44,N/A,Cipla Ltd,https://www.netmeds.com/prescriptions/bilafav-m-odt-20-10-tablet-10s,*10 Tablet(s) in a Strip,Bilastine 20 mg+Montelukast 10 mg
157,BILAJOY M Tablet 10's,  ₹169.00,Rs. 150.00,Talent India,https://www.netmeds.com/prescriptions/bilajoy-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
158,BILANES M Tablet 10's,  ₹170.00,N/A,Onesta Lifecare,https://www.netmeds.com/prescriptions/bilanes-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
159,BILANIX FORTE Tablet 10's,  ₹199.00,₹ 199.00 ,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/bilanix-forte-tablet-10s,*10 Tablet(s) in a Strip,N/A
160,BILANTA FORTE Tablet 10's,  ₹197.00,N/A,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/bilanta-forte-tablet-10s,*10 Tablet(s) in a Strip,N/A
161,BILAPRIDE 20 Tablet 10's,  ₹135.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bilapride-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
162,BILAPRIDE Syrup 60ml,  ₹110.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bilapride-syrup-60ml,N/A,N/A
163,BILAPRIDE M Tablet 10's,  ₹165.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bilapride-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
164,BILASURE M KID Suspension 60ml,  ₹124.00,₹ 124.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/bilasure-m-kid-suspension-60ml,N/A,N/A
165,BILASURE M KID Tablet 10's,  ₹110.00,₹ 110.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/bilasure-m-kid-tablet-10s,*10 Tablet(s) in a Strip,N/A
166,BILASURE M ODT Tablet 10's,  ₹175.00,N/A,Sun Pharma Laboratories Ltd,https://www.netmeds.com/prescriptions/bilasure-m-odt-tablet-10s,*10 Tablet(s) in a Strip,N/A
167,BILATIDE 20 Tablet 10's,  ₹135.00,N/A,Ikon Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/bilatide-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
168,BILATIDE M Tablet 10's,  ₹165.00,N/A,Ikon Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/bilatide-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
169,BILATOP 20 Tablet 10's,  ₹117.00,Rs. 145.00,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/bilatop-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
170,BILATOP M Tablet 10's,₹118.65,₹169.50,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/bilatop-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
171,BILAZEST KIDS Oral Solution 60ml,  ₹118.80,₹ 118.80 ,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/bilazest-kids-oral-solution-60ml,N/A,N/A
172,BILAZEST M KIDS Oral Suspension 60ml,  ₹125.00,₹ 125.00 ,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/bilazest-m-kids-oral-suspension-60ml,N/A,Ravenbhel Healthcare Pvt Ltd
173,BILBAY M Tablet 10's,  ₹157.70,N/A,Ttk Healthcare Ltd,https://www.netmeds.com/prescriptions/bilbay-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
174,BILOSTAL 20 Tablet 10's,  ₹135.00,N/A,STALLION LABORATORIES PVT LTD,https://www.netmeds.com/prescriptions/bilostal-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
175,BILOSTAL 40 Tablet 10's,  ₹180.00,N/A,STALLION LABORATORIES PVT LTD,https://www.netmeds.com/prescriptions/bilostal-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
176,BILOSTAL M Tablet 10's,  ₹165.00,N/A,STALLION LABORATORIES PVT LTD,https://www.netmeds.com/prescriptions/bilostal-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
177,BIOBIL Tablet 10's,  ₹117.00,N/A,Bios Labs Pvt Ltd,https://www.netmeds.com/prescriptions/biobil-20-tablet-10s,*10 Tablet(s) in a Strip,Bilastine 20 mg
178,BROKAST L Tablet 10's,  ₹80.00,Rs. 250.00,Exmo Biogenics Pvt Ltd,https://www.netmeds.com/prescriptions/brokast-l-tablet-10s,*10 Tablet(s) in a Strip,N/A
179,BROKAST L KID Dispersible Tablet 10's,  ₹59.00,₹ 59.00 ,Exmo Biogenics Pvt Ltd,https://www.netmeds.com/prescriptions/brokast-l-kid-dispersible-tablet-10s,*10 Tablet(s) in a Strip,N/A
180,BULARID M Tablet 10's,  ₹137.45,Rs. 150.00,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/bularid-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
181,BILADEX 20 Tablet 10's,  ₹110.00,N/A,Skin Science Laboratory Private Limited,https://www.netmeds.com/prescriptions/biladex-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
182,BILARGY 20 Tablet 10's,  ₹135.00,Rs. 145.00,Best Biotech,https://www.netmeds.com/prescriptions/bilargy-20-tablet-10s,*10 Tablet(s) in a Strip,Bilastine 20 mg
183,BENOVAT 45mg Tablet 10's,  ₹261.00,N/A,Mova Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/benovat-45mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
184,Bizfer XT Tablet 10'S,  ₹161.07,₹ 161.07 ,J B CHEMICALS & PHARMACEUTICALS LTD,https://www.netmeds.com/prescriptions/bizfer-xt-tablet-10-s,*10 Tablet(s) in a Strip,Elemental iron 60MG+Elemental zinc 15MG+folic acid 1MG+methylcobalamin 500MCG
185,Bravofer Tablet 10'S,₹98.01,₹108.90,Cadomed Pharmaceuticals India Pvt Ltd,https://www.netmeds.com/prescriptions/bravofer-tablet-10-s,*10 Tablet(s) in a Strip,Elemental Iron 100 mg+L-Methylfolate 0.5 mg
186,BESTIRON PAEDIATRIC HAEMATINIC Drops 15ml,  ₹115.00,N/A,Elan Pharma India Pvt Ltd,https://www.netmeds.com/prescriptions/bestiron-paediatric-haematinic-drops-15ml,N/A,Cyanocobalamin (Vitamin B12) 3 mcg+Ferrous Bis-Glycinate 10 mg+Folic Acid (Vitamin B9) 100 mcg+Lysine 10 mg+Zinc Bis-Glycinate 2.75 mg
187,Buloc 0.25 Injection 20ml,  ₹29.83,N/A,Celon Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/buloc-0-25-injection-20ml,N/A,N/A
188,Buloc 0.5 Injection 20ml,  ₹62.22,N/A,Celon Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/buloc-0-5-injection-20ml,N/A,N/A
189,Buloc H 20Mg Injection 4ml,  ₹20.75,N/A,Celon Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/buloc-h-20mg-injection-4ml,N/A,N/A
190,Bupitroy 0.5% Injection 20ml,  ₹84.50,N/A,Troikaa Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bupitroy-0-5-injection-20ml,N/A,N/A
191,BUPITROY HEAVY Injection 4ml,  ₹19.76,N/A,Troikaa Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bupitroy-heavy-injection-4ml,N/A,Bupivacaine 0.5 %
192,BEAT HF 5 Tablet 10's,  ₹127.10,Rs. 180.00,Emcure Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/beat-hf-5-tablet-10s,*10 Tablet(s) in a Strip,N/A
193,BMD Max 2.5mg Capsule 10'S,  ₹151.00,N/A,Akumentis Healthcare Ltd,https://www.netmeds.com/prescriptions/bmd-max-2-5mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
194,BETONIN KIDS MIXED FRUIT FLAVOUR Gummies 30's,  ₹215.00,N/A,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/betonin-kids-mixed-fruit-flavour-gummies-30s,N/A,N/A
195,BIOLACTIN Tablet 10's,  ₹15.60,N/A,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biolactin-tablet-10s,*10 Tablet(s) in a Strip,N/A
196,Biopron 4mg Tablet 10'S,₹12.32,₹17.60,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/biopron-4mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
197,Biopron Syrup 200ml,₹87.50,₹125.00,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/biopron-syrup-200ml,N/A,N/A
198,BARINAT 1mg Tablet 14's,  ₹210.00,N/A,Natco Pharma Ltd,https://www.netmeds.com/prescriptions/barinat-1mg-tablet-14s,*14 Tablet(s) in a Strip,N/A
199,BIOCOLLAZ 10mg Injection 1ml,  ₹99.00,N/A,Bion Therapeutics (I) Pvt Ltd,https://www.netmeds.com/prescriptions/biocollaz-10mg-injection-1ml,N/A,N/A
200,Biojoynt Tablet 10'S,  ₹150.00,N/A,Biovitamins Private Limited,https://www.netmeds.com/prescriptions/biojoynt-tablet-10-s,*10 Tablet(s) in a Strip,N/A
201,BIOJOINT Tablet 10's,  ₹89.00,N/A,Elfin Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/biojoint-tablet-10s,*10 Tablet(s) in a Strip,N/A
202,BIOVISC ORTHO SINGLE 90mg Prefilled Syringe(Pfs) 3ml,  ₹22500.00,N/A,Biotech Vision Care Pvt Ltd,https://www.netmeds.com/prescriptions/biovisc-ortho-single-90mg-prefilled-syringepfs-3ml,N/A,N/A
203,Bambet 10mg Tablet 10'S,  ₹45.00,N/A,East West Pharma,https://www.netmeds.com/prescriptions/bambet-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
204,Bammon 10mg Tablet 10'S,  ₹115.38,N/A,Franco Indian Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bammon-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
205,Bayace Capsule 10'S,₹78.40,₹112.00,Bayer Zydus Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/bayace-capsule-10-s,*10 Capsule(s) in a Strip,N/A
206,BBVENT 2.5mg Respules 2.5ml,  ₹32.15,N/A,Best Biotech,https://www.netmeds.com/prescriptions/bbvent-2-5mg-respules-2-5ml,N/A,N/A
207,Beclate 200 Inhaler 200Md,  ₹547.04,₹ 547.04 ,Cipla Ltd,https://www.netmeds.com/prescriptions/beclate-200-inhaler-200md,N/A,N/A
208,Beclate 200 Rotacap 30'S,  ₹128.83,₹ 128.83 ,Cipla Ltd,https://www.netmeds.com/prescriptions/beclate-200-rotacap-30-s,N/A,N/A
209,Beclate 400 Rotacap 30'S,  ₹131.76,₹ 131.76 ,Cipla Ltd,https://www.netmeds.com/prescriptions/beclate-400-rotacap-30-s,N/A,N/A
210,BELAR Tablet 10's,  ₹6.30,₹ 6.30 ,Comed Chemicals Limited,https://www.netmeds.com/prescriptions/belar-tablet-10-s,*10 Tablet(s) in a Strip,N/A
211,BELAR FORTE Tablet 10's,₹8.51,₹9.45,Comed Chemicals Limited,https://www.netmeds.com/prescriptions/belar-forte-tablet-10-s,*10 Tablet(s) in a Strip,N/A
212,Bestofyline 100mg Syrup 60ml,  ₹41.90,N/A,Bestochem Formulations Ind Ltd,https://www.netmeds.com/prescriptions/bestofyline-100mg-syrup-60ml,N/A,N/A
213,BESVIL 100 Octacaps 30's,  ₹445.00,₹ 445.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/besvil-100-caps-10s,N/A,Fluticasone 100 mcg+Vilanterol 25 mcg
214,BESVIL 200 Octacaps 30's,  ₹545.00,₹ 545.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/besvil-200-octacaps-30s,N/A,Fluticasone 200 mcg+Vilanterol 25 mcg
215,Betamine 0.5Mg Tablet 10's,  ₹3.30,N/A,Unimarck Healthcare Ltd,https://www.netmeds.com/prescriptions/betamine-0-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
216,Betawin M Syrup 60ml,  ₹52.37,N/A,Bestochem Formulations Ind Ltd,https://www.netmeds.com/prescriptions/betawin-m-syrup-60ml,N/A,N/A
217,Betnelan 0.5mg Tablet 20'S,  ₹21.30,N/A,Glaxosmithkline Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/betnelan-0-5mg-tablet-20-s,*20 Tablet(s) in a Strip,N/A
218,Betnesol Oral Drops 15ml,  ₹25.60,₹ 25.60 ,Glaxosmithkline Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/betnesol-oral-drops-15ml,N/A,N/A
219,Bigbro 100mg Tablet 10'S,  ₹127.00,N/A,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bigbro-100mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
220,Bigbro OD Tablet 10'S,  ₹227.00,₹ 227.00 ,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bigbro-od-tablet-10-s,*10 Tablet(s) in a Strip,N/A
221,BILAGRA M Tablet 10's,  ₹190.90,Rs. 150.00,Lupin Ltd,https://www.netmeds.com/prescriptions/bilagra-m-tablet-10s,*10 Tablet(s) in a Strip,N/A
222,BINAFIDE 1 Respules 5x2ml,  ₹119.60,N/A,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/binafide-1-respules-5x2ml,N/A,N/A
223,BIOSOL Injection 1's,  ₹5.07,Rs. 4.75,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biosol-injection-1s,N/A,N/A
224,BLAISE LS Syrup 100ml,  ₹93.00,N/A,Pharmanova Specialties Pvt Ltd,https://www.netmeds.com/prescriptions/blaise-ls-syrup-100ml,N/A,N/A
225,BMONT Tablet 10's,  ₹124.00,N/A,Avis Life Care Pvt Ltd,https://www.netmeds.com/prescriptions/bmont-tablet-10-s,*10 Tablet(s) in a Strip,N/A
226,Brace 100mg Capsule 10'S,  ₹95.00,Rs. 112.00,Icarus Health Care Pvt Ltd,https://www.netmeds.com/prescriptions/brace-100mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
227,Brace Syrup 60ml,  ₹95.00,₹ 95.00 ,Icarus Health Care Pvt Ltd,https://www.netmeds.com/prescriptions/brace-60ml-syrup,N/A,N/A
228,BREATHE O METER Device 1's,  ₹547.56,₹ 547.56 ,Cipla Ltd,https://www.netmeds.com/prescriptions/breathe-o-meter-device-1s,N/A,Device
229,Breaze L Tablet 10'S,  ₹139.16,N/A,Albert David Ltd,https://www.netmeds.com/prescriptions/breaze-l-tablet-10-s,*10 Tablet(s) in a Strip,N/A
230,BRO Zedex LS Expectorant 100ml,  ₹145.25,₹ 145.25 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/bro-zedex-ls-expectorent-60ml,N/A,N/A
231,BRO Zedex SF Sugar Free Expectorant 100ml,  ₹150.50,Rs. 89.00,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/bro-zedex-sf-expectorant-100ml,N/A,N/A
232,Broclear Tablet 10'S,  ₹228.00,Rs. 220.00,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/broclear-tablet-10-s,*10 Tablet(s) in a Strip,N/A
233,BRONCOCET Syrup 100ml,  ₹15.33,N/A,Seagull Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncocet-syrup-100ml,N/A,N/A
234,Broncofil 100mg Capsule 10'S,₹66.50,₹95.00,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/broncofil-100mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
235,BRONCOLITE Syrup 100ml,  ₹115.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-syrup-100ml,N/A,N/A
236,BRONCOLITE Syrup 60ml,  ₹72.95,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-syrup-60ml,N/A,N/A
237,Broncorex Sugar Free Expectorant 100ml,  ₹128.25,Rs. 89.00,Pfizer Ltd,https://www.netmeds.com/prescriptions/broncorex-expectorant-100ml,N/A,N/A
238,Broncorex Expectorant 50ml,  ₹69.14,N/A,Pfizer Ltd,https://www.netmeds.com/prescriptions/broncorex-expectorant-50ml,N/A,N/A
239,BRONKOLIN 2 Tablet 10's,  ₹1.79,N/A,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/bronkolin-2-tablet-10s,*10 Tablet(s) in a Strip,N/A
240,BRONKOLIN 4 Tablet 10's,  ₹2.00,N/A,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/bronkolin-4-tablet-10s,*10 Tablet(s) in a Strip,N/A
241,BRONKOLYTE LS PD Syrup 60ml,  ₹97.50,Rs. 75.00,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-ls-syrup-60ml,N/A,Ambroxol 15 mg+Guaiphenesin 50 mg+Levosalbutamol 0.5 mg
242,BRONKOLYTE LS Syrup 100ml,  ₹131.00,Rs. 110.00,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-ls-syrup-100ml,N/A,Ambroxol 30 mg+Guaiphenesin 50 mg+Levosalbutamol 1 mg
243,BRONXIL COLD Drops 15ml,  ₹62.00,N/A,LA VIE PHARMACETICALS,https://www.netmeds.com/prescriptions/bronxil-cold-drops-15ml,N/A,N/A
244,BRONXIL LS Syrup 100ml,  ₹99.00,N/A,LUCIFER AND HESPER (INDIA) PRIVATE LIMITED,https://www.netmeds.com/prescriptions/bronxil-ls-syrup-100ml,N/A,N/A
245,Brophyle 100mg Capsule 10'S,  ₹128.35,Rs. 112.00,Zuventus Healthcare Ltd,https://www.netmeds.com/prescriptions/brophyle-100mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
246,BROPHYLE N Tablet 10's,  ₹211.00,Rs. 220.00,Zuventus Healthcare Ltd,https://www.netmeds.com/prescriptions/brophyle-n-tablet-10s,*10 Tablet(s) in a Strip,N/A
247,Brophyle SR Tablet 10'S,  ₹225.45,₹ 225.45 ,Zuventus Healthcare Ltd,https://www.netmeds.com/prescriptions/brophyle-sr-tablet-10-s,*10 Tablet(s) in a Strip,N/A
248,BROQUTE AB 200 Tablet 10's,  ₹180.00,₹ 180.00 ,Best Biotech,https://www.netmeds.com/prescriptions/broqute-ab-200-tablet-10s,*10 Tablet(s) in a Strip,N/A
249,Brosal G Expectorent 60ml,  ₹22.00,N/A,Acron Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brosal-g-expectorent-60ml,N/A,BROMHEXINE 2MG+GUAIFENESIN 50MG+SALBUTAMOL 1MG
250,BROZEET LS 1mg Syrup 100ml,  ₹118.90,Rs. 110.00,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brozeet-ls-1mg-syrup-100ml,N/A,N/A
251,Brozeet LS Drops 15ml,  ₹70.75,Rs. 70.00,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brozeet-ls-drops-15ml,N/A,N/A
252,BROZEET LS JUNIOR Expectorant 60ml,  ₹82.00,₹ 82.00 ,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brozeet-ls-junior-expectorant-60ml,N/A,N/A
253,Budamate 100 Transcap 30'S,  ₹141.41,₹ 141.41 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-100-transcap-30-s,N/A,N/A
254,Budamate 100 Transhaler 1's,  ₹312.90,₹ 312.90 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-100-transhaler,N/A,N/A
255,Budamate 200 Transcap 30'S,  ₹210.30,₹ 210.30 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-200-transcap-30-s,N/A,N/A
256,Budamate 200 Transhaler 1's,  ₹393.95,Rs. 358.50,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-200-transhaler,N/A,N/A
257,Budamate 400 Transcap 30'S,  ₹268.80,₹ 268.80 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-400-transcap-30-s,N/A,N/A
258,Budamate 400 Transhaler 1's,  ₹493.30,Rs. 408.00,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-400-transhaler,N/A,N/A
259,Budamate Forte Transcap 30'S,  ₹427.50,₹ 427.50 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-forte-transcap-30-s,N/A,N/A
260,BUDAMATE NEB 0.5mg Respules 5x2ml,₹272.85,₹321.00,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-neb-0-5mg-respules-5x2ml,N/A,N/A
261,BUDAMATE NEB 1mg Respules 5 X 2ml,₹349.35,₹411.00,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-neb-1mg-respules-5-x-2ml,N/A,N/A
262,Budamate Neb 0.5mg Respule 7X2ml,₹347.48,₹408.80,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-neb-0-5mg-respule-7x2ml,N/A,N/A
263,Budamate Neb 1mg Respule 7X2ml,₹428.40,₹476.00,Lupin Ltd,https://www.netmeds.com/prescriptions/budamate-neb-1mg-respule-7x2ml,N/A,N/A
264,BUDASURE 0.5 Pulmules 5's,  ₹118.00,N/A,Alkem Laboratories Ltd (Generics),https://www.netmeds.com/prescriptions/budasure-0-5-pulmules-5s,N/A,N/A
265,Budate Transpule 2ml,  ₹24.97,Rs. 100.85,Lupin Ltd,https://www.netmeds.com/prescriptions/budate-transpule-2ml,N/A,N/A
266,Budate Transpule 5X2ml,  ₹124.85,₹ 124.85 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budate-transpule-5x2ml,N/A,N/A
267,Budate 100 Transhaler 1's,  ₹314.29,₹ 314.29 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budate-100-transhaler,N/A,N/A
268,Budate 200 Transhaler 1's,  ₹439.02,₹ 439.02 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budate-200-transhaler,N/A,N/A
269,Budate 200 Transcap 30'S,  ₹120.60,N/A,Lupin Ltd,https://www.netmeds.com/prescriptions/budate-200-transcap-30-s,N/A,N/A
270,Budate 400 Transcap 30'S,  ₹183.00,₹ 183.00 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budate-400-transcap-30-s,N/A,N/A
271,Budate Forte Transpule 2ml,  ₹29.15,₹ 29.15 ,Lupin Ltd,https://www.netmeds.com/prescriptions/budate-forte-transpule-2ml,N/A,N/A
272,BUDAWAYS 0.5 Respules 5x2ml,  ₹118.80,Rs. 100.85,Mankind Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/budaways-0-5-respules-5x2ml,N/A,N/A
273,BUDECORT Respules 0.2ml,  ₹23.89,Rs. 100.85,Cipla Ltd,https://www.netmeds.com/prescriptions/budecort-respules-0-2ml,N/A,N/A
274,Budecort 0.5mg Respule 5X2ml,  ₹133.15,Rs. 100.85,Cipla Ltd,https://www.netmeds.com/prescriptions/budecort-0-5mg-respule-5x2ml,N/A,N/A
275,Budecort 100 Inhaler 200Md,  ₹315.84,₹ 315.84 ,Cipla Ltd,https://www.netmeds.com/prescriptions/budecort-100mg-inhaler-200md,N/A,N/A
276,Budecort 1mg Respule 5X2ml,  ₹132.95,₹ 132.95 ,Cipla Ltd,https://www.netmeds.com/prescriptions/budecort-1mg-respule-5x2ml,N/A,N/A
277,Budecort 200 Inhaler 200Md,  ₹490.56,₹ 490.56 ,Cipla Ltd,https://www.netmeds.com/prescriptions/budecort-200-inhaler-200md,N/A,N/A
278,Budecort 200 Rotacap 30'S,  ₹120.62,₹ 120.62 ,Cipla Ltd,https://www.netmeds.com/prescriptions/budecort-200-rotacap-30-s,N/A,N/A
279,Budecort 400 Rotacap 30'S,  ₹198.88,₹ 198.88 ,Cipla Ltd,https://www.netmeds.com/prescriptions/budecort-400-rotacap-30-s,N/A,N/A
280,BUDEFINE 0.5 Respules 5X2ml,₹70.60,₹100.85,PREVEGO HEALTHCARE & RESEARCH PRIVATE LIMITED (Generics),https://www.netmeds.com/prescriptions/budefine-0-5-respules-5x2ml,N/A,N/A
281,BUDEFINE 0.5mg Respules 2ml,₹16.49,₹23.55,PREVEGO HEALTHCARE & RESEARCH PRIVATE LIMITED (Generics),https://www.netmeds.com/prescriptions/budefine-0-5mg-respules-2ml,N/A,N/A
